Id,ID_track,Artista,Album,Nombre_del_track,Popularidad,Duracion_en_ms,Explicitud,Bailabilidad,Energia,Tonalidad,Volumen,Modo,Palabrería,Acustica,Instrumentalidad,En_Vivo,Valencia,Tempo,Firma_de_tiempo,Genero_del_track
63078,2exeLldmRfwD9P0gSBYB9T,RADWIMPS,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),Sparkle - English Version,46,411493,False,0.539,0.508,11,,1,0.0348,0.56,0.0,0.113,0.277,123.958,4,j-rock
90080,24TRTp7M7B2eYgK9kof5je,The Platters,Christmas Soul Classics,I'll Be Home For Christmas,0,156840,,0.252,0.32,3,-8.69,1,0.0293,0.797,1.36e-06,0.138,0.23,101.535,3,rock-n-roll
17340,5oxioZhKHdASa1PZM65kYT,Glee Cast,"Glee: The Music, Volume 4",Toxic,46,204413,False,0.606,0.74,8,-5.401,1,0.056,0.131,0.0,0.0797,0.485,132.582,4,club
65622,5wwQmWZtmEoV8XSm05zQvA,Anupam Roy,Piku,Teri Meri Baatein,49,328384,False,0.653,0.554,5,,1,0.0243,0.157,1.23e-06,0.172,0.455,99.974,4,k-pop
87074,73bhxlCJIK9bwH0miqSxw9,Chuck Berry,On air 70's Hits,Route 66 - Stereo Remix,1,170173,,0.755,0.642,10,,1,0.0566,0.564,0.000105,0.0443,0.969,79.768,4,r-n-b
15005,0ri0Han4IRJhzvERHOZTMr,Pink Sweat$,The Prelude,At My Worst,74,170344,False,0.813,0.415,0,-5.926,1,,0.777,0.0,0.131,0.667,91.921,4,chill
62075,4EkUrEYfuH6rycfOg9zeYS,Norah Jones,Jingle Bell Rock 2022,I Dream Of Christmas,0,203906,,0.409,0.71,6,-6.215,1,0.0398,0.15,0.285,0.171,0.376,107.566,4,j-pop
80879,0RrR3wg4ezBVwm7lyeybir,Arijit Singh,Youngistaan,Suno- Na Sangemarmar,56,201675,False,0.658,0.563,0,-8.91,0,0.0317,0.494,7.58e-05,0.378,0.582,119.98,4,pop-film
81912,4nydCE0L7G13XLKPzvLlNs,Arijit Singh,Mary Kom,Sukoon Mila,65,200437,False,0.634,0.378,9,-8.367,1,0.0295,0.566,0.0,0.0919,0.527,123.949,4,pop
10025,48vDCZIRmrFO33fH4QU4ij,The Prodigy,The Fat of the Land,Smack My Bitch Up,63,343386,True,0.604,0.995,10,-3.641,0,0.164,0.00306,0.626,0.109,0.262,136.216,4,breakbeat
76215,1sXdW94CrEIrYdbfON4Sxt,Nightwish,Dark Passion Play,Amaranth,52,231444,False,0.558,0.859,2,-3.992,0,,0.00469,0.00196,0.0831,0.31,127.98,4,opera
51440,0rAuw3mWHHQZm5iczkEJHU,Jack Harlow,On Chill - Rap & RnB,First Class,0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop
56109,36jYuqoGDDlfZBst0p4JGy,Ritviz,Mimmi,Mehfooz,56,142201,False,0.453,0.643,1,-9.842,1,0.0913,0.0855,0.000621,0.0891,0.318,91.992,4,indie-pop
52012,5gbm0aNo7eXNuOEkQi5m9B,Hank Williams;Drifting Cowboys,Honky Tonkin (Expanded Undubbed Edition),Jambalaya (On The Bayou),54,174866,False,0.504,0.298,7,-10.719,1,,0.725,0.0,0.0693,0.884,164.084,4,honky-tonk
49767,2AgIq6Y9w7yvzH3zRyXjtA,The Prophet,The Hardcore Archive Part 3 (1997),Damn - Original Mix,0,181650,,0.67,0.99,10,-3.988,0,,0.00156,0.837,0.498,0.287,92.484,4,hardstyle
75422,1B6CyKUhKLCsmMCRqi95Is,Jim Brickman,Beautiful World (Deluxe),In The Mountain Air,22,154800,False,0.364,0.213,7,-18.34,1,0.0411,0.979,0.814,0.151,0.359,,4,new-age
43216,1GWtUkDQk7XC35r7kTPfqx,Gojira,Fortitude,Amazonia,59,300783,False,0.382,0.954,9,,1,,0.00038,0.776,0.244,0.513,181.933,4,groove
93682,0v1Yw6CZy4xEkZHe8KllV5,Vadim Kozin,Velikie ispolniteli Rossii XX veka: Vadim Kozin (Deluxe Version),Ekhali tsygane,0,154549,False,0.483,0.268,4,-10.356,0,0.106,0.995,0.00538,0.0734,0.755,82.027,4,romance
61249,7rodZ1M9j9LLZCUvCK5HDT,Nogizaka46,Time flies (Complete Edition),OVERTURE,26,78333,False,0.389,0.987,4,-6.785,1,0.0466,0.0791,0.957,0.356,0.0916,141.994,4,j-idol
38859,3OtId2P71K4wGAAJk8QCIR,Royal Blood,Honeybrains,Honeybrains,58,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,garage
79327,3LqvmDtXWXjF7fg8mh8iZh,Billy Joel,The Nylon Curtain,Pressure,59,280333,False,0.548,0.68,9,,0,0.0474,0.0148,0.000949,0.0877,0.851,148.494,4,piano
106721,3ZqqHOM10rD7y3G6bxDXTv,ABBA,Voyage,Just A Notion,58,211933,False,0.584,0.795,0,,1,0.0287,0.259,0.000361,0.302,0.83,131.997,4,swedish
43384,2h451oGwZSYvg0jdiEDTBJ,Kemuel,Esperança (Kemuel Nation),Esperança (Kemuel Nation),30,270508,False,0.528,,1,-9.87,1,0.0536,0.573,0.00254,0.678,0.253,118.02,4,groove
37123,4eQcRkyIXRwJ51XkL1Kls3,Stevie Wonder,12 Days of Christmas 2022,What Christmas Means To Me,0,147800,,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,funk
77396,2QFzn5NXgtqssepxJjmJYP,Calcinha Preta,"Eu Amo Demais, Vol. 21 (Ao Vivo)",Liga pra Mim (Ao Vivo),48,200773,False,0.513,,4,,1,0.0362,0.163,1.21e-05,0.698,0.618,163.98,4,pagode
86370,1yEBMvOYbhJJTX7x3iW41O,Soda Stereo,Comfort y Música Para Volar,Génesis - MTV Unplugged,44,515693,False,0.275,,2,-4.787,1,0.156,0.0449,0.551,0.795,0.265,143.179,4,punk
91596,50vHd5RWEP0FTHdWEXDDTK,The Beach Boys,Home At Christmas,"Merry Christmas, Baby - 1991 Remix",0,146093,False,0.695,0.494,9,-11.419,1,,0.31,0.0,0.0888,0.816,127.382,4,rock
81544,2jLb85FBel6Z1weO31KOHb,Billie Eilish,Halloween & Chill,bury a friend,0,193143,,0.887,0.388,8,-14.505,1,,0.739,0.143,0.106,0.205,120.035,4,pop
64422,1q3kqiTC9EPN6cvmyI2uHr,Dean Martin,12 Days of Christmas 2022,"Let It Snow, Let It Snow, Let It Snow - Remastered",0,121026,False,0.446,0.214,1,-15.215,1,,0.885,1.46e-06,0.052,0.741,133.436,4,jazz
100043,7HQb4hccUNRrB7tqQht0MH,Los Prisioneros,Rock un sentimiento vol. I,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,,0.00565,0.00676,0.0805,0.725,90.232,4,ska
12418,6Y4h9BjRI55eHfablSXiVM,my little airport,TASTE OF TEARS (Live),愛情disabled - Live,28,197569,False,0.542,0.39,0,-14.512,1,0.0433,0.318,0.000367,0.216,0.302,116.047,4,cantopop
2812,7BCxIjRsqbc9Yiy2haBCIK,Red Hot Chili Peppers,Return of the Dream Canteen,Tippa My Tongue,66,260808,False,0.573,,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,,4,alt-rock
73821,6TRljMcCdetlogDSmEsLU9,Boris Brejcha,Mein Wahres Ich,My Love,38,451869,False,0.798,,0,-8.73,1,0.0355,0.00681,0.823,0.11,0.368,127.996,4,minimal-techno
88206,0I3wA6Iy9HF8uW38es7Tb1,Daddy Yankee;Bad Bunny,Fiesta portatil,X ÚLTIMA VEZ,2,192477,True,0.812,0.855,7,-3.725,1,,0.0789,0.000167,0.108,0.573,90.04,4,reggae
37035,5xUhs6dlfkcxZM8zq7riYF,Red Hot Chili Peppers,Tek It - New Noise,Black Summer,1,232412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,funk
56414,2hIsd0F6ZGfHCC1xa7vSad,Cigarettes After Sex,Cigarettes After Sex,Each Time You Fall in Love,65,290630,False,0.378,0.533,10,-8.843,1,0.0279,0.479,0.508,0.131,0.285,75.927,4,indie-pop
44716,4m1P1BSg9nLxaWbvPhNdhw,Linkin Park,Meteora,Nobody's Listening,49,178866,False,0.502,0.831,2,-3.723,1,0.295,0.105,1.3e-06,0.174,0.451,199.972,3,grunge
74980,3jySu0skbyzYXK7XTQlsx6,Jorge Aragão,Ao vivo 3,De Sampa a São Luis - Ao vivo,38,301986,,0.549,0.478,0,-13.805,1,0.0406,0.771,0.00233,0.695,0.591,93.855,4,mpb
1209,5gzOvdhMvQnNl5a8NlZLs7,BaianaSystem,BaianaSystem,BembaDub,26,168560,False,0.353,,6,,0,,0.0643,0.344,0.112,0.652,170.026,3,afrobeat
14038,66HnStZWn2gkmrOeaiwUu8,Kidz Bop Kids,Halloween y diversión para peques,Thriller,0,229020,False,0.675,0.972,6,-5.397,1,0.0898,0.014,0.000318,0.657,0.756,119.059,4,children
5189,0dj0B1f01K3MQABqKhXhBy,Kato,Sleep Anime Lofi Beats,Unravel Lofi (Tokyo Ghoul),59,60497,False,0.481,0.0888,7,-23.984,0,0.033,0.949,0.92,0.0989,0.427,170.309,4,anime
81586,1a4UteUQkqUIOr3YQQ20fD,Feid,Feliz Cumpleaños con Perreo,Si Te La Encuentras Por Ahí,2,191506,False,0.736,0.569,8,,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,pop
47425,4xAmbn7xiy6wGOs4oaxv70,Ghost,IMPERA,Call Me Little Sunshine,72,284266,False,0.566,0.871,5,,1,0.0311,0.000674,0.00144,0.107,0.41,88.012,4,hard-rock
85010,7EsuEeyUWYAryo789YrxR6,blink-182,Halloween Kids Party 2022,Adam's Song,0,249626,,0.52,,0,-5.803,1,0.0348,0.034,0.0,0.364,0.383,136.02,4,punk-rock
72809,6pspGA0zLaGeLKQ2Ioxe1g,Bullet For My Valentine,Gravity,Leap Of Faith,46,199266,,0.419,0.925,4,,1,0.0931,0.00411,0.0,0.306,0.245,142.517,4,metalcore
44524,0X576XiCW9uEtko6f6VkcU,Linkin Park,Hybrid Theory,Crawling,46,208960,False,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,4,grunge
64438,00MylqWGNqrD31c1k1lxM4,Dean Martin,pov: you ride on santa's sleigh,Let It Snow! Let It Snow! Let It Snow!,0,115240,False,0.484,0.332,1,-10.312,1,0.037,0.787,0.0,0.373,0.683,134.999,4,jazz
75879,77NeUUVZdOnXUqeF6Iakb4,Jim Brickman,By Heart,By Heart,20,228053,False,0.41,0.254,5,-12.033,1,0.0284,0.484,0.0,0.126,0.289,131.556,4,new-age
92385,3tNyFKxcFszV0TiDDJsYVx,Elvis Presley,Elvis Now,Hey Jude,56,271573,False,0.333,0.338,3,-15.48,1,0.0278,0.783,0.000116,0.11,0.627,78.662,4,rockabilly
105274,4S3ctgPAQ0A1tbs7r0m21i,Matt Large,Scatterbrained,For Ilion (Chefen),37,190302,False,0.715,0.574,9,,0,0.068,0.00192,0.7,0.389,0.45,,4,study
88732,6Q4RJGUzVQym5RL5iq6627,Maneva,Mundo Novo,Outro Alguém,49,154431,False,0.687,0.675,7,-7.093,1,0.0578,0.337,6.64e-06,0.357,0.682,149.996,4,reggae
100194,7M3GHI7DgPq9XWiTFla6ev,Los Caligaris,Bailarín Apocalíptico,El Secreto,41,208087,False,0.554,0.823,2,-5.744,1,0.0322,0.0178,0.0,0.106,0.962,159.887,4,ska
64290,6zzLSQGQtCjbnWV79Dppdy,Nat King Cole,Christmas Day Chill,The Christmas Song (Merry Christmas To You) - Remastered,0,188266,False,0.294,,1,,1,,0.884,6.3e-06,0.132,0.234,,4,jazz
44516,1Q9QN6dHEDeUegsySY012f,Linkin Park,Hybrid Theory,With You,45,203266,False,0.421,0.978,6,,0,0.302,0.0037,0.0,0.111,0.359,196.921,4,grunge
81333,7L45FaJtYVIlQP8UlqYom2,Justin Bieber,Christmas Playlist 2022,Mistletoe,0,183066,False,0.623,0.668,6,,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop
92850,5j8cflZIx0GwvlkzPImbtK,Elvis Presley,A Boy From Tupelo: The Complete 1953-1955 Recordings,"Baby, Let's Play House",51,139040,,0.668,0.65,4,-9.373,1,0.042,0.733,0.0284,0.122,0.961,103.975,4,rockabilly
105090,6xvNZaAEtO0GqqdHi5CxOt,Timothy Infinite,Lucrative Behavior,Disintegrate,45,134124,,0.692,0.494,3,,0,0.137,0.696,0.649,0.0996,0.428,,4,study
68208,6o83OvL2X2I9YjTreREVX9,Jhayco;Bad Bunny,Esto No Se Le Dedica A Cualquiera,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino
64094,68GZkt7raDog1o6f0ytxe0,Norah Jones,pov: you bake cookies,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,0,192420,,0.473,,0,-20.033,1,,0.892,0.00216,0.105,0.262,93.777,3,jazz
85016,3Xi6BMBRtkRyfOxNlfvCcv,blink-182,Alternative Christmas 2022,I Won't Be Home For Christmas,0,198093,,0.347,,7,-5.517,1,,0.00196,0.0,0.338,0.66,200.025,4,punk-rock
58023,0X2rK2dB3aEGw1KOK0ioAL,Rob Zombie,Pumpkin Patch Hits,Dragula,0,222893,False,0.579,0.978,0,,0,,8.55e-05,0.000141,0.0955,0.558,,4,industrial
105898,0Sk0DKvQmUrQXp6b1V00iu,Justnormal,Love Letters,A Love Waltz,6,176666,,0.649,0.566,5,-7.186,1,0.0322,0.721,0.95,0.112,0.369,90.051,4,study
103416,6RNDeRnWsRMjPdNVgupZCs,Stevie Wonder,At The Close Of A Century,I Just Called To Say I Love You,75,262240,,0.748,0.551,1,,1,0.0239,0.243,1.57e-06,0.0943,0.65,,4,soul
58979,4HLcqGelHzQY7nAhxhh1hO,Rammstein,Rosenrot,Zerstören,53,328933,False,0.412,0.775,9,,1,,7.88e-05,0.137,0.32,0.123,165.921,4,industrial
46117,0CMFmZVu2ChSHuGu1tzhjG,Scooter,Back In The U.K.,Back In The U.K.,26,206626,,0.472,0.952,7,-7.121,1,0.0657,0.00148,0.00257,0.362,0.335,180.005,4,happy
12069,3aawXLnJpcDVXCl1UUksAW,Eason Chan,認了吧,淘汰,56,285000,,0.512,,9,-5.483,1,,0.192,0.0,0.302,0.206,117.978,4,cantopop
64181,3JibLpqNHuIMfOy3maUWse,Ella Fitzgerald,Pop Fun and Christmas Music 2022,Frosty The Snowman,0,131733,,0.579,0.502,8,,1,,0.733,0.0,0.281,0.836,76.783,4,jazz
9394,3uZVW95wL46pTfHDzbaFUd,Gerson Rufino,Vem Cear Comigo,Vem Cear Comigo,48,243266,False,0.618,0.69,3,-4.311,1,0.0268,0.292,0.0,0.202,0.252,145.989,4,brazil
11927,4RdJFhfLQcezwN5LsXl4qP,The Beatles,Revolver (Remastered),Love You To - Remastered 2009,52,179826,False,0.391,0.593,5,-8.999,1,0.0413,0.7,0.000249,0.0829,0.707,123.986,4,british
50134,3K8zr7xc6wZRQ7xb2xijRo,Asspera,Viaje al Centro de la Verga,Viaje al Centro de la Verga,30,296306,,0.397,,8,,1,,0.00067,7.69e-06,0.552,0.321,180.154,4,heavy-metal
71256,4qVR3CF8FuFvHN4L6vXlB1,Linkin Park,Meteora (Bonus Edition),Lying from You,66,175373,False,0.535,0.951,3,,0,0.18,0.00777,0.0,0.0669,0.723,160.102,4,metal
100187,3fvKOAGCbNmq1rce4tvIQV,Los Caligaris,Grasas Totales,Mis Tres Amores,42,204426,False,0.638,0.807,2,-6.35,0,0.0486,0.0229,0.0,0.318,0.964,159.915,4,ska
89251,5FnXpfVnx5bIza2T90Sqg0,Jhayco;Bad Bunny,Halloween 2022 Perreo Vol. 5,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,reggaeton
92464,3QiAAp20rPC3dcAtKtMaqQ,Elvis Presley,Elvis' Christmas Album,Blue Christmas,59,129173,False,0.465,,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,4,rockabilly
89287,2d21akUnz6DXYVbkvuJy0r,Jhayco,Perreo Tenebroso Vol. 3,Easy,0,239373,,0.853,,1,-4.025,0,0.0689,0.0972,0.000501,0.332,0.555,94.023,4,reggaeton
42393,7K8jf2gcdz93zNCEBQF9IP,Napalm Death,Death By Manipulation,Unchallenged Hate,14,126400,False,0.244,0.75,1,-14.828,1,0.0902,1.09e-05,0.912,0.0835,0.233,,4,grindcore
77041,4C24fGqRUrz3TyVt4uku2Y,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",Reprise - Ao Vivo,59,166672,False,0.561,,6,-6.847,0,,0.795,0.0,0.871,0.775,147.975,4,pagode
46523,4bTyhiSMz3BYwDnExidipV,The Prophet,LOUDER,Tracking The Beat - Album Edit,20,195289,False,0.509,0.983,6,-2.235,0,,0.0603,0.401,0.0675,0.375,150.036,4,happy
3909,6TA5aymvVrtiPVbuAwmPIc,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Scary Love,69,222666,False,0.595,0.636,5,-5.981,0,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,4,alternative
2664,2NV0oNAYgjlN27SeNIo8bL,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Na horda - Ao vivo,48,306961,False,0.581,0.857,7,-5.89,0,0.127,0.374,0.0462,0.96,0.697,,4,alt-rock
61071,7dJS3FumuM7SMaUKKdha0P,Shiritsu Ebisu Chugaku,青春ゾンビィィズ,青春ゾンビィィズ,31,252442,False,0.594,0.937,7,,1,,0.00263,0.00127,0.296,0.596,134.005,4,j-idol
46395,00yLfREo2rRXlTXvGBgc7p,Scooter,24 Carat Gold,Endless Summer,21,194333,,0.449,0.95,0,-11.134,1,0.0794,0.0083,0.00317,0.564,0.113,162.001,4,happy
52918,2YOuzGSTrr7FpZYHrvwusx,George Jones,Done Gone,Cup of Loneliness,10,142546,False,0.564,0.417,9,-10.003,1,0.0289,0.871,0.0308,0.126,0.848,,4,honky-tonk
66765,1VIVyKD9y4a7DCpSc4nkqm,Blake Rules;Netherfriends,Kids Trap 4,Making New Friends,9,118356,,0.929,0.366,1,-12.459,1,0.342,0.0651,0.0,0.11,0.527,145.956,4,kids
62134,7nF9c1EmRF3BNAtKDCwUAK,Official HIGE DANdism,Editorial,Cry Baby,63,241680,False,0.346,0.901,1,-4.617,1,0.12,0.0103,0.0,0.358,0.434,199.934,4,j-pop
50005,1FQG72IMugWnzCQcCblz6j,Asspera,Hijo de Puta,Partiendo Cabezas,36,300328,True,0.507,0.961,1,-4.647,1,0.0568,0.000168,8.35e-05,0.703,0.759,75.002,4,heavy-metal
88860,48AJSd42lXpicsGqcgopof,Daddy Yankee;Bad Bunny,LEGENDADDY,X ÚLTIMA VEZ,85,192477,True,0.812,0.855,7,-3.725,1,,0.0789,0.000167,0.108,0.573,90.04,4,reggae
62289,2gmcMzk52PzGn6Of8SBQEU,Jamie Cullum,Weihnachtssongs,It's Christmas,0,194706,False,0.598,,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,j-pop
103384,7tgZA5AwbrKa9o5SLOgi1D,The Jackson 5,A Very 70s Christmas,Frosty The Snowman,0,159413,False,0.672,0.615,0,-8.274,1,0.0293,0.471,0.0,0.0911,0.944,119.693,4,soul
10605,6QNVYknUkjgXMHN44LllzC,The Prodigy,No Good (Start the Dance),No Good (Start The Dance) - Edit,40,241293,False,0.633,0.942,5,-12.969,0,0.0454,0.00441,0.778,0.124,0.207,144.996,4,breakbeat
50637,6q3gk4GNzrcp7xsWYcrQJJ,Stam1na,Taival,Merivälimatka,22,300903,False,0.199,0.849,1,-5.17,1,0.0821,0.000627,0.00115,0.351,0.245,160.11,4,heavy-metal
86285,3h9GZzBBrtQkQQOJmZNnQN,Matanza,A Arte do Insulto,Meio Psicopata,45,137306,False,0.399,,11,,0,,5.8e-05,0.0,0.0231,0.395,92.414,4,punk
11202,6NdG17SJBXKJeYS67f7E74,Adele,25,I Miss You,60,348625,,0.382,,5,,1,0.047,0.00982,1.44e-05,0.433,0.156,,4,british
105918,33E1MSUblH1H3WdiaXEZL7,Justnormal,Growing Older,Early Mornings,16,123151,,0.816,,7,,1,0.101,0.846,0.88,0.0932,0.403,,4,study
47488,01yDjImCcOaHDT4uy6VOPw,Los Prisioneros,La Voz de los '80 (Edición 30 Años),Brigada de Negro,41,226442,False,0.639,,0,-7.332,1,0.0344,0.488,0.0,0.187,0.898,145.559,4,hard-rock
63921,4j4Zt1hjZocWXCyrf4kKUW,Eikichi Yazawa,LIVE HISTORY 2000~2015 (50th Anniversary Remastered),棕櫚の影に - Live at 日本武道館'03 - Remastered 2022,32,368386,False,0.511,0.617,5,-12.154,1,0.0406,0.0219,0.000366,0.99,0.495,107.321,4,j-rock
61523,3AwXCS38Xi8ebmD0dssSR2,Nogizaka46,君の名は希望 TypeB,13日の金曜日,21,222866,False,0.553,0.842,5,-3.303,1,0.0427,0.393,0.0,0.0461,0.93,197.14,4,j-idol
46790,14ZyPivltp6UDOFTM560Pz,Scooter,Scooter Forever,Tales of Mystery,18,199346,False,0.588,,1,-8.32,1,,4.53e-05,0.302,0.0635,0.391,139.994,4,happy
92009,6CGmcIW8lElAxYJb3dETOS,Chuck Berry,Xmas Classics 2022,Run Rudolph Run,0,162897,,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,,4,rockabilly
12366,3SOFIKZU7q9I7ARU5Mowlu,my little airport,介乎法國與旺角的詩意,社會主義青年,32,142616,,0.728,0.425,5,-10.725,1,0.141,0.412,0.0173,0.139,0.713,144.119,4,cantopop
47500,3yiyZW5sYNg3VvIejh10sK,Ghost,Infestissumam,Year Zero,65,350186,,0.469,,7,,1,0.0458,0.0304,0.0155,0.659,0.137,122.025,4,hard-rock
58660,6XN91pyNTEtP2o1SZY5Cwk,Marilyn Manson,Antichrist Superstar,Antichrist Superstar,51,314266,False,0.384,0.833,11,-9.797,0,0.0779,0.000777,0.00489,0.18,0.357,172.015,4,industrial
75700,2UWuzV10EcR1bXjUL37zjS,Yiruma,f r a m e,A Moonlight Song,43,214500,,0.319,0.212,5,,1,0.0319,0.934,0.596,0.135,0.0365,118.87,4,new-age
51407,6q4IEBv1tWq3MHIBnCYYSS,Jack Harlow,Hits Hits Hits,First Class,0,173947,True,0.905,,8,-6.135,1,,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop
66654,4XkEJby2qP2ZrHnwn3ZZiM,Dora The Explorer,Dora The Explorer,Reach Up & Catch The Stars!,14,58906,False,0.701,0.68,2,-5.713,1,0.317,0.24,0.000568,0.0383,0.766,,4,kids
50035,6TSbdwlDyKMiExEpHvMfWp,Carajo,Hoy Como Ayer (En Vivo),Constrictor,36,280426,False,0.628,0.801,6,-4.424,1,,0.0319,1.13e-06,0.0895,0.274,99.989,4,heavy-metal
64305,5hQpdJsEba0sNGH3fEoYFD,Nat King Cole,Best Christmas Songs 2022 | For under the Mistletoe,Deck The Halls - Remastered 1999,0,68760,False,0.684,0.437,9,-10.522,1,,0.742,1.63e-05,0.224,0.964,107.607,4,jazz
60256,7HM1onSgR6op93vH7jNTV5,Vybz Kartel,Boom It Off,Boom It Off,24,210666,True,0.744,0.502,2,-9.603,1,0.312,0.246,1.68e-06,0.0511,0.7,120.411,5,j-dance
69287,2E1mx4rDATTPxZV1ANsXCL,Sujatha,Nammal Thammil (Original Motion Picture Soundtrack),Priyane,32,262013,,0.587,0.726,4,-4.345,1,0.0301,0.372,0.000744,0.12,0.527,,4,malay
46433,3tjI1GQY1imMyiaEfjIbrG,The Prophet,The Hardcore Archive Part 3 (1997),The Sound He Makes - Original Mix,0,173793,False,0.648,0.87,11,-6.663,0,,0.0665,0.643,0.102,0.147,,4,happy
31563,6IRdLKIyS4p7XNiP8r6rsx,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",all the good girls go to hell,76,168839,False,0.726,,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,4,electro
38025,3DQVgcqaP3iSMbaKsd57l5,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",I Bet You Look Good On The Dancefloor,75,173680,False,0.535,,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,4,garage
44610,6mqhbwoBgTcw1lVqysIlTC,Linkin Park,Hybrid Theory (20th Anniversary Edition),By Myself,49,189800,False,0.545,0.935,6,-4.159,0,0.173,0.0175,0.00279,0.297,0.339,103.024,4,grunge
58853,6DDZWd2rlvdK2h0q1dNjye,Marilyn Manson,WE ARE CHAOS,WE ARE CHAOS,48,240213,,0.373,0.857,0,,1,0.0528,0.000999,0.00138,0.408,0.235,137.084,4,industrial
52263,032kgqbyAfAT6SaA5pf9CZ,Ray Price,Greatest Hits,Who'll Be the First,16,171493,,0.4,0.464,10,-10.791,1,0.0378,0.796,0.00458,0.219,0.751,120.606,4,honky-tonk
107002,4RCFS4s70L2dmAIFusubfL,Tove Lo,Queen Of The Clouds,Habits (Stay High),53,209160,,0.733,0.65,5,,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4,synth-pop
105601,74VB8CX8NJMTUGnq4g45zA,Timothy Infinite,Wash,Wash,20,216296,False,0.751,,1,-5.835,1,,0.102,0.256,0.177,0.535,81.01,4,study
11164,1zZh6zTXcDgvN0C6S1G4gU,Adele,25,Remedy,65,245426,False,0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,3,british
45220,5Bb7YCLmeCNOeKYKOF3tou,Little Symphony,Serenity,Gurara,27,72380,False,0.13,0.112,0,-23.607,1,0.0513,0.79,0.855,0.112,0.145,85.425,1,guitar
15052,034KyQEk7IhbLtniVhBErj,Pink Sweat$,17,17,63,160736,False,0.558,0.364,5,-8.663,1,0.0502,0.169,9.94e-05,0.109,0.252,,4,chill
71659,6UzeOH4bRPzKTo2wCXMZmC,Linkin Park,Hybrid Theory (Bonus Edition),By Myself,62,189800,False,0.544,0.935,6,-4.159,0,0.173,0.0171,0.00301,0.297,0.339,103.026,4,metal
64334,1lPI550vbbsgZxHPfGlVZR,Nat King Cole,Weihnachtssongs,Joy To The World - Remastered 1999,0,84986,False,0.553,,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz
50998,2UYI2m2QP8aR6vYxumDRBT,Rata Blanca,Top Rock en español 90s,Mujer Amante,19,363120,,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4,heavy-metal
26751,58DITAWlxgR0FQSbKGqXUi,Alan Menken,Aladdin (Original Motion Picture Soundtrack),Jasmine Meets Prince Anders,37,34878,,0.257,,0,-21.991,1,0.0393,0.946,0.911,0.0873,0.107,80.404,3,disney
47992,68L8UtN78zj2DbmxJwcfQU,Charlie Brown Jr.,De 1997 A 2007,O Côro Vai Comê,34,140303,False,0.713,0.838,0,-4.404,0,0.0438,0.0687,4.64e-05,0.363,0.975,147.602,4,hard-rock
88462,0BiVnPxkDSfZx3BjNDQrGg,Kevin Roldan,El perreo es el futuro,PPP,0,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,reggae
8087,1rv0r12Wme7GOIZ0hwIO6r,Ella Fitzgerald,christmas but not christmas songs,Hotta Chocolatta,0,187026,False,0.85,,1,-6.854,1,,0.768,0.0,0.358,0.866,120.905,4,blues
